id,food_no,ingre_no
911,75,338
912,75,484
913,75,935
914,75,1073
915,75,1142
916,75,677
917,76,82
918,76,83
919,76,86
920,76,88
921,76,318
922,76,669
923,76,736
924,76,743
925,76,781
926,76,792
927,76,1073
928,76,1089
929,77,88
930,77,392
931,77,514
932,77,516
933,77,584
934,77,602
935,77,734
936,77,781
937,77,1080
938,78,82
939,78,83
940,78,88
941,78,194
942,78,226
943,78,584
944,78,669
945,78,736
946,78,743
947,78,781
948,78,919
949,78,935
950,79,82
951,79,88
952,79,139
953,79,226
954,79,236
955,79,584
956,79,602
957,79,669
958,79,743
959,79,781
960,79,935
961,79,979
962,79,1073
963,80,30
964,80,60
965,80,208
966,80,448
967,80,584
968,80,596
969,80,811
970,81,134
971,81,236
972,81,275
973,81,383
974,81,392
975,82,15
976,82,83
977,82,199
978,82,513
979,82,558
980,82,668
981,82,1166
982,83,92
983,83,642
984,83,236
985,83,743
986,83,686
987,83,76
988,83,139
989,84,109
990,84,23
991,84,229
992,84,584
993,84,275
994,84,281
995,84,76
996,84,226
997,84,284
998,84,318
999,84,383
1000,84,384
1001,84,396
1002,84,429
1003,84,484
1004,84,563
1005,84,686
1006,84,736
1007,84,743
1008,84,1038
1009,84,1080
1010,84,1147
1011,84,182
1012,84,182
1013,84,1097
1014,84,1105
1015,84,862
1016,84,189
1017,84,82
1018,84,83
1019,84,270
1020,84,596
1021,84,894
1022,84,1166
1023,85,788
1024,85,64
1025,85,584
1026,85,291
1027,85,226
1028,85,736
1029,85,781
1030,85,1066
1031,85,20
1032,85,119
1033,85,124
1034,85,288
1035,85,359
1036,85,408
1037,85,424
1038,85,471
1039,85,514
1040,85,631
1041,85,775
1042,85,952
1043,85,1049
1044,85,1086
1045,85,1099
1046,85,803
1047,85,323
1048,85,596
1049,85,416
1050,85,698
1051,85,333
1052,85,500
1053,85,804
1054,85,1088
1055,86,83
1056,86,97
1057,86,139
1058,86,194
1059,86,236
1060,86,332
1061,86,368
1062,86,383
1063,86,392
1064,86,596
1065,86,686
1066,86,919
1067,86,979
1068,86,1097
1069,86,1166
1070,87,420
1071,87,97
1072,87,669
1073,87,584
1074,87,596
1075,87,798
1076,88,16
1077,88,138
1078,88,194
1079,88,236
1080,88,275
1081,88,280
1082,88,392
1083,88,420
1084,88,743
1085,88,270
1086,88,979
1087,89,63
1088,89,327
1089,89,448
1090,89,514
1091,89,880
1092,89,1172
1093,90,60
1094,90,107
1095,90,112
1096,90,275
1097,90,369
1098,90,383
1099,90,401
1100,90,596
1101,90,189
1102,91,107
1103,91,112
1104,91,187
1105,91,236
1106,91,366
1107,91,383
1108,91,392
1109,91,558
1110,91,1151
1111,92,83
1112,92,112
1113,92,194
1114,92,368
1115,92,383
1116,92,484
1117,92,584
1118,92,596
1119,92,1073
1120,93,83
1121,93,226
1122,93,318
1123,93,332
1124,93,338
1125,93,383
1126,93,584
1127,93,596
1128,93,724
1129,93,743
1130,93,744
1131,93,927
1132,93,979
1133,93,1073
1134,94,405
1135,94,893
1136,94,789
1137,94,1037
1138,95,405
1139,95,76
1140,95,226
1141,95,484
1142,95,743
1143,95,1080
1144,95,207
1145,95,112
1146,95,789
1147,95,1037
1148,96,112
1149,96,194
1150,96,226
1151,96,236
1152,96,392
1153,96,399
1154,96,429
1155,96,596
1156,96,668
1157,96,743
1158,96,935
1159,96,979
1160,96,1168
1161,97,281
1162,97,123
1163,97,318
1164,97,743
1165,97,1080
1166,97,369
1167,97,189
1168,97,82
1169,97,83
1170,97,270
1171,97,76
1172,97,275
1173,97,596
1174,97,894
1175,98,16
1176,98,212
1177,98,217
1178,98,236
1179,98,364
1180,98,392
1181,98,563
1182,98,596
1183,98,668
1184,98,222
1185,98,1166
1186,99,130
1187,99,360
1188,99,960
1189,100,16
1190,100,82
1191,100,83
1192,100,129
1193,100,392
1194,100,1000
1195,100,792
1196,100,1025
1197,101,395
1198,101,584
1199,101,936
1200,101,226
1201,101,318
1202,101,484
1203,101,1080
1204,101,132
1205,101,280
1206,101,935
1207,101,16
1208,101,83
1209,101,596
1210,102,16
1211,102,83
1212,102,114
1213,102,132
1214,102,194
1215,102,332
1216,102,747
1217,102,596
1218,102,677
1219,102,785
1220,102,792
1221,102,935
1222,102,936
1223,103,83
1224,103,135
1225,103,236
1226,103,275
1227,103,596
1228,103,670
1229,103,1038
1230,104,83
1231,104,132
1232,104,134
1233,104,420
1234,104,584
1235,104,1136
1236,104,935
1237,104,979
1238,104,1114
1239,105,82
1240,105,134
1241,105,207
1242,105,420
1243,105,584
1244,105,603
1245,105,919
1246,105,1025
1247,106,83
1248,106,107
1249,106,134
1250,106,194
1251,106,236
1252,106,275
1253,106,164
1254,106,331
1255,106,513
1256,106,743
1257,106,979
1258,106,1105
1259,106,1147
1260,107,134
1261,107,236
1262,107,584
1263,107,935
1264,107,956
1265,108,82
1266,108,114
1267,108,134
1268,108,332
1269,108,420
1270,108,1136
1271,108,792
1272,108,935
1273,108,1168
1274,109,83
1275,109,107
1276,109,134
1277,109,194
1278,109,236
1279,109,392
1280,109,743
1281,109,747
1282,109,808
1283,109,1097
1284,110,405
1285,110,584
1286,110,76
1287,110,226
1288,110,743
1289,110,1080
1290,110,134
1291,110,207
1292,110,1037
1293,110,596
1294,111,134
1295,111,236
1296,111,275
1297,111,1136
1298,111,743
1299,111,828
1300,111,1097
1301,112,83
1302,112,134
1303,112,142
1304,112,236
1305,112,270
1306,112,392
1307,112,584
1308,112,743
1309,112,935
1310,113,83
1311,113,107
1312,113,318
1313,113,596
1314,113,670
1315,113,979
1316,113,1038
1317,113,1080
1318,114,107
1319,114,108
1320,114,134
1321,114,236
1322,114,596
1323,114,747
1324,115,132
1325,115,392
1326,115,668
1327,115,936
1328,115,1078
1329,116,60
1330,116,82
1331,116,83
1332,116,132
1333,116,236
1334,116,420
1335,116,584
1336,116,668
1337,116,919
1338,116,935
1339,116,1073
1340,117,405
1341,117,788
1342,117,880
1343,117,584
1344,117,801
1345,117,936
1346,117,76
1347,117,226
1348,117,318
1349,117,563
1350,117,743
1351,117,1080
1352,117,1111
1353,117,740
1354,117,1105
1355,117,207
1356,117,556
1357,117,935
1358,117,1037
1359,117,77
1360,117,82
1361,117,83
1362,117,332
1363,117,596
1364,117,669
1365,117,894
1366,117,1067
1367,117,1127
1368,117,1166
1369,117,1000
1370,118,16
1371,118,84
1372,118,112
1373,118,175
1374,118,236
1375,118,275
1376,118,392
1377,118,584
1378,118,669
1379,118,975
1380,118,980
1381,118,1151
1382,119,584
1383,119,678
1384,119,936
1385,120,133
1386,120,138
1387,120,226
1388,120,420
1389,120,596
1390,120,619
1391,120,935
1392,121,16
1393,121,83
1394,121,138
1395,121,139
1396,121,226
1397,121,318
1398,121,338
1399,121,724
1400,121,743
1401,121,792
1402,121,927
1403,122,16
1404,122,139
1405,122,194
1406,122,199
1407,122,280
1408,122,392
1409,122,16
1410,122,1073
1411,122,1151
1412,123,107
1413,123,139
1414,123,280
1415,123,596
1416,123,1073
1417,124,139
1418,124,340
1419,124,392
1420,124,584
1421,124,669
1422,124,919
1423,125,60
1424,125,139
1425,125,406
1426,125,1136
1427,126,395
1428,126,584
1429,126,936
1430,126,76
1431,126,226
1432,126,284
1433,126,318
1434,126,743
1435,126,1080
1436,126,338
1437,126,370
1438,126,280
1439,126,935
1440,126,16
1441,126,83
1442,126,596
1443,126,894
1444,127,570
1445,127,592
1446,127,597
1447,128,395
1448,128,584
1449,128,936
1450,128,76
1451,128,226
1452,128,318
1453,128,743
1454,128,1080
1455,128,141
1456,128,280
1457,128,935
1458,128,16
1459,128,83
1460,128,1166
1461,129,405
1462,129,142
1463,129,789
1464,129,1037
1465,129,596
1466,129,1166
1467,130,83
1468,130,134
1469,130,142
1470,130,236
1471,130,270
1472,130,392
1473,130,584
1474,130,743
1475,130,935
1476,131,142
1477,131,743
1478,131,236
1479,131,979
1480,131,318
1481,131,16
1482,131,584
1483,131,596
1484,131,1166
1485,131,935
1486,131,392
1487,131,129
1488,132,134
1489,132,743
1490,132,236
1491,132,979
1492,132,142
1493,132,108
1494,132,187
1495,132,584
1496,132,935
1497,132,83
1498,132,16
1499,132,980
1500,132,199
1501,132,194
1502,132,82
1503,132,1168
1504,133,960
1505,133,880
1506,133,584
1507,133,281
1508,133,291
1509,133,936
1510,133,76
1511,133,284
1512,133,318
1513,133,396
1514,133,484
1515,133,743
1516,133,1038
1517,133,1080
1518,133,366
1519,133,369
1520,133,1157
1521,133,52
1522,133,159
1523,133,398
1524,133,556
1525,133,785
1526,133,280
1527,133,935
1528,133,83
1529,133,596
1530,133,894
1531,133,1166
1532,134,275
1533,134,76
1534,134,318
1535,134,383
1536,134,396
1537,134,563
1538,134,686
1539,134,743
1540,134,1038
1541,134,1080
1542,134,1147
1543,134,1097
1544,134,369
1545,134,411
1546,134,52
1547,134,398
1548,134,556
1549,134,785
1550,134,189
1551,134,980
1552,134,16
1553,134,82
1554,134,83
1555,134,270
1556,134,596
1557,134,1166
1558,135,138
1559,135,152
1560,135,153
1561,135,318
1562,135,395
1563,135,584
1564,135,16
1565,136,405
1566,136,395
1567,136,936
1568,136,76
1569,136,226
1570,136,318
1571,136,1080
1572,136,280
1573,136,935
1574,136,16
1575,136,83
1576,136,596
1577,136,894
1578,137,30
1579,137,63
1580,137,392
1581,137,584
1582,137,596
1583,137,668
1584,138,16
1585,138,49
1586,138,57
1587,138,64
1588,138,154
1589,138,293
1590,138,392
1591,138,395
1592,138,668
1593,139,83
1594,139,226
1595,139,383
1596,139,431
1597,139,564
1598,139,570
1599,139,584
1600,139,596
1601,139,927
1602,139,1075
1603,139,1151
1604,140,16
1605,140,82
1606,140,83
1607,140,159
1608,140,236
1609,140,332
1610,140,420
1611,140,584
1612,140,743
1613,140,792
1614,140,935
1615,140,979
1616,140,1073
1617,140,1166
1618,141,82
1619,141,83
1620,141,159
1621,141,338
1622,141,396
1623,141,584
1624,141,669
1625,141,743
1626,141,935
1627,141,979
1628,141,1073
1629,142,83
1630,142,159
1631,142,194
1632,142,236
1633,142,332
1634,142,584
1635,142,668
1636,142,743
1637,142,919
1638,142,979
1639,143,362
1640,143,229
1641,143,395
1642,143,584
1643,143,275
1644,143,76
1645,143,226
1646,143,284
1647,143,318
1648,143,383
1649,143,396
1650,143,429
1651,143,686
1652,143,736
1653,143,743
1654,143,1038
1655,143,1080
1656,143,1147
1657,143,182
1658,143,182
1659,143,1097
1660,143,1105
1661,143,862
1662,143,369
1663,143,159
1664,143,935
1665,143,604
1666,143,16
1667,143,82
1668,143,83
1669,143,596
1670,143,894
1671,143,1166
1672,144,880
1673,144,395
1674,144,584
1675,144,281
1676,144,936
1677,144,318
1678,144,396
1679,144,743
1680,144,1038
1681,144,1080
1682,144,369
1683,144,601
1684,144,52
1685,144,159
1686,144,398
1687,144,556
1688,144,900
1689,144,280
1690,144,935
1691,144,980
1692,144,16
1693,144,83
1694,144,596
1695,144,894
1696,144,1166
1697,145,16
1698,145,60
1699,145,424
1700,145,525
1701,145,584
1702,145,596
1703,145,935
1704,145,936
1705,145,1075
1706,146,16
1707,146,82
1708,146,194
1709,146,392
1710,146,792
1711,146,935
1712,146,1025
1713,147,60
1714,147,132
1715,147,160
1716,147,226
1717,147,338
1718,147,596
1719,147,646
1720,147,670
1721,147,743
1722,147,935
1723,147,1080
1724,147,1142
1725,148,23
1726,148,229
1727,148,275
1728,148,281
1729,148,936
1730,148,76
1731,148,226
1732,148,284
1733,148,318
1734,148,383
1735,148,396
1736,148,429
1737,148,484
1738,148,563
1739,148,686
1740,148,736
1741,148,743
1742,148,1038
1743,148,1080
1744,148,1147
1745,148,182
1746,148,182
1747,148,1097
1748,148,1105
1749,148,595
1750,148,862
1751,148,558
1752,148,935
1753,148,604
1754,148,82
1755,148,83
1756,148,596
1757,148,894
1758,148,1166
1759,149,83
1760,149,84
1761,149,194
1762,149,196
1763,149,268
1764,149,270
1765,149,332
1766,149,368
1767,149,513
1768,149,558
1769,149,1080
1770,149,816
1771,149,979
1772,149,1076
1773,149,1090
1774,150,134
1775,150,135
1776,150,207
1777,150,420
1778,150,602
1779,150,781
1780,150,828
1781,150,935
1782,151,584
1783,151,936
1784,151,166
1785,151,226
1786,151,318
1787,151,1080
1788,151,280
1789,151,935
1790,151,82
1791,151,83
1792,151,270
1793,151,596
1794,151,894
1795,152,166
1796,152,194
1797,152,236
1798,152,270
1799,152,828
1800,153,83
1801,153,107
1802,153,166
1803,153,194
1804,153,236
1805,153,270
1806,153,275
1807,153,369
1808,153,723
1809,153,743
1810,153,979
1811,153,189
1812,154,360
1813,154,360
1814,154,395
1815,154,584
1816,154,936
1817,154,76
1818,154,226
1819,154,284
1820,154,318
1821,154,383
1822,154,387
1823,154,549
1824,154,563
1825,154,736
1826,154,737
1827,154,743
1828,154,781
1829,154,999
1830,154,424
1831,154,160
1832,154,97
1833,154,132
1834,154,935
1835,154,522
1836,154,82
1837,154,986
1838,154,83
1839,154,669
1840,155,15
1841,155,82
1842,155,83
1843,155,116
1844,155,137
1845,155,584
1846,155,927
1847,155,935
1848,155,1089
1849,156,60
1850,156,193
1851,156,194
1852,156,236
1853,156,275
1854,156,486
1855,156,743
1856,156,1078
1857,156,1166
1858,157,395
1859,157,584
1860,157,281
1861,157,936
1862,157,76
1863,157,226
1864,157,318
1865,157,686
1866,157,743
1867,157,1080
1868,157,1111
1869,157,182
1870,157,338
1871,157,280
1872,157,935
1873,157,16
1874,157,82
1875,157,83
1876,157,596
1877,157,669
1878,157,56
1879,157,55
1880,158,182
1881,158,194
1882,158,596
1883,158,723
1884,158,743
1885,158,797
1886,158,935
1887,158,1073
1888,158,1151
1889,159,16
1890,159,82
1891,159,83
1892,159,138
1893,159,194
1894,159,340
1895,159,368
1896,159,669
1897,159,743
1898,159,792
1899,159,935
1900,160,584
1901,160,187
1902,160,936
1903,161,83
1904,161,202
1905,161,236
1906,161,792
1907,161,935
1908,161,1073
1909,162,584
1910,162,936
1911,162,318
1912,162,202
1913,162,1080
1914,162,935
1915,162,83
1916,162,669
1917,162,743
1918,162,484
1919,163,788
1920,163,23
1921,163,395
1922,163,584
1923,163,226
1924,163,496
1925,163,736
1926,163,1089
1927,163,1147
1928,163,307
1929,163,514
1930,163,207
1931,163,323
1932,163,596
1933,164,395
1934,164,584
1935,164,1147
1936,164,235
1937,164,596
1938,165,275
1939,165,226
1940,165,318
1941,165,383
1942,165,484
1943,165,743
1944,165,1080
1945,165,1097
1946,165,1105
1947,165,207
1948,165,369
1949,165,52
1950,165,556
1951,165,189
1952,165,980
1953,165,16
1954,165,596
1955,165,1166
1956,165,76
1957,165,894
1958,166,207
1959,166,236
1960,166,392
1961,166,668
1962,166,927
1963,166,1066
1964,167,138
1965,167,207
1966,167,226
1967,167,420
1968,167,596
1969,167,668
1970,167,743
1971,167,935
1972,167,1070
1973,167,1136
1974,167,1147
1975,167,1168
1976,168,16
1977,168,275
1978,168,338
1979,168,392
1980,168,743
1981,168,792
1982,168,979
1983,168,1073
1984,168,1151
1985,168,1166
1986,169,395
1987,169,584
1988,169,318
1989,169,207
1990,169,1037
1991,169,16
1992,169,894
1993,169,1166
1994,170,199
1995,170,207
1996,170,369
1997,170,596
1998,170,935
1999,170,189
2000,171,16
2001,171,207
2002,171,236
2003,171,280
2004,171,1073
2005,172,207
2006,172,789
2007,172,797
2008,172,1037
2009,172,596
2010,173,83
2011,173,107
2012,173,137
2013,173,340
2014,173,935
2015,173,1038
2016,174,83
2017,174,187
2018,174,194
2019,174,236
2020,174,270
2021,174,275
2022,174,366
2023,174,392
2024,174,723
2025,174,743
2026,174,979
2027,175,16
2028,175,83
2029,175,338
2030,175,368
2031,175,935
2032,175,1073
2033,176,212
2034,176,217
2035,176,323
2036,176,596
2037,176,665
2038,176,737
2039,176,743
2040,176,997
2041,176,1042
2042,176,1066
2043,176,1137
2044,176,1166
2045,177,212
2046,177,217
2047,177,309
2048,177,323
2049,177,514
2050,177,743
2051,178,236
2052,178,318
2053,178,212
2054,178,217
2055,178,1111
2056,178,496
2057,178,801
2058,178,16
2059,178,114
2060,178,792
2061,178,620
2062,179,16
2063,179,64
2064,179,82
2065,179,83
2066,179,139
2067,179,194
2068,179,219
2069,179,226
2070,179,236
2071,179,293
2072,179,332
2073,179,395
2074,179,584
2075,179,596
2076,179,736
2077,179,743
2078,179,1007
2079,179,1073
2080,179,1166
2081,180,16
2082,180,154
2083,180,211
2084,180,318
2085,180,584
2086,180,1089
2087,180,1168
2088,181,16
2089,181,83
2090,181,194
2091,181,212
2092,181,217
2093,181,236
2094,181,270
2095,181,332
2096,181,383
2097,181,392
2098,182,318
2099,182,424
2100,182,743
2101,182,746
2102,182,781
